HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.318723912,0.370284238,0.337706221,0.502405088,0.822162592,0.738004373,0.828582787,0.781375472
0.514529915,0.409878752,0.590320016,0.384655138,0.822162592,0.738004373,0.828582787,0.781375472
0.322560127,0.420035778,0.35639038,0.808069966,0.822162592,0.738004373,0.828582787,0.781375472
0.679427549,0.415901411,0.689385808,0.5278871,0.822162592,0.738004373,0.828582787,0.781375472
0.35177897,0.428900815,0.306400318,0.216100179,0.822162592,0.738004373,0.828582787,0.781375472
0.597515404,0.420532697,0.461081296,0.448737825,0.822162592,0.738004373,0.828582787,0.781375472
0.730272312,0.428264758,0.725720533,0.563665275,0.822162592,0.738004373,0.828582787,0.781375472
0.47763864,0.418843172,0.402544226,0.540250447,0.822162592,0.738004373,0.828582787,0.781375472
0.452852316,0.437030411,0.60755317,0.723871994,0.822162592,0.738004373,0.828582787,0.781375472
0.561339694,0.379189028,0.507453787,0.41363546,0.822162592,0.738004373,0.828582787,0.781375472
0.47070165,0.430252435,0.386106142,0.478592725,0.822162592,0.738004373,0.828582787,0.781375472
0.608387994,0.422381236,0.439177102,0.45583383,0.822162592,0.738004373,0.828582787,0.781375472
0.484694892,0.438044126,0.456907176,0.463466508,0.822162592,0.738004373,0.828582787,0.781375472
0.59447426,0.419936394,0.588113695,0.456768038,0.822162592,0.738004373,0.828582787,0.781375472
0.511091234,0.417193401,0.492148678,0.802385212,0.822162592,0.738004373,0.828582787,0.781375472
0.763685152,0.422003578,0.747863248,0.612244087,0.822162592,0.738004373,0.828582787,0.781375472
0.30839051,0.434472156,0.669844611,0.717360353,0.806797958,0.738861341,0.829667497,0.780712629
0.502908939,0.435049035,0.617891817,0.717384901,0.806797958,0.738861341,0.829667497,0.780712629
0.68442306,0.476329582,0.665907724,0.708949591,0.806797958,0.738861341,0.829667497,0.780712629
0.363203147,0.473782726,0.373356818,0.507214046,0.806797958,0.738861341,0.829667497,0.780712629
0.724835221,0.439630307,0.589238153,0.269264051,0.806797958,0.738861341,0.829667497,0.780712629
0.532118002,0.464825771,0.586323076,0.551584574,0.806797958,0.738861341,0.829667497,0.780712629
0.661802069,0.462199133,0.444177826,0.516508537,0.806797958,0.738861341,0.829667497,0.780712629
0.599186233,0.45309489,0.658211923,0.688338468,0.806797958,0.738861341,0.829667497,0.780712629
0.49238398,0.460269046,0.588339082,0.628803407,0.806797958,0.738861341,0.829667497,0.780712629
0.556926835,0.437565206,0.471686939,0.705632541,0.806797958,0.738861341,0.829667497,0.780712629
0.414045144,0.455255115,0.443634701,0.667503345,0.806797958,0.738861341,0.829667497,0.780712629
0.45897107,0.43051379,0.533495759,0.76382053,0.806797958,0.738861341,0.829667497,0.780712629
0.296444834,0.458381918,0.3118303,0.281424521,0.806797958,0.738861341,0.829667497,0.780712629
0.371076921,0.445831748,0.341643857,0.445307034,0.806797958,0.738861341,0.829667497,0.780712629
0.424748076,0.438243344,0.609072944,0.513525953,0.806797958,0.738861341,0.829667497,0.780712629
0.339057111,0.438547126,0.284710886,0.729910523,0.806797958,0.738861341,0.829667497,0.780712629
0.545499736,0.434966185,0.653876131,0.542474194,0.806797958,0.738861341,0.829667497,0.780712629
0.487870215,0.436435997,0.365283591,0.239625397,0.806797958,0.738861341,0.829667497,0.780712629
0.643225363,0.435690351,0.614611589,0.448903318,0.806797958,0.738861341,0.829667497,0.780712629
0.643654953,0.431280915,0.735016509,0.521049918,0.806797958,0.738861341,0.829667497,0.780712629
0.44617542,0.453067274,0.52065715,0.564708554,0.806797958,0.738861341,0.829667497,0.780712629
0.480665374,0.450204362,0.588145766,0.66327495,0.806797958,0.738861341,0.829667497,0.780712629
0.596274226,0.450455979,0.654173775,0.456884489,0.806797958,0.738861341,0.829667497,0.780712629
0.762292416,0.455580376,0.626379291,0.438537921,0.806797958,0.738861341,0.829667497,0.780712629
0.315537049,0.436110736,0.444914266,0.45037313,0.806797958,0.738861341,0.829667497,0.780712629
0.608026585,0.451462448,0.547205823,0.453325028,0.806797958,0.738861341,0.829667497,0.780712629
0.550562763,0.434622513,0.343429725,0.429473568,0.806797958,0.738861341,0.829667497,0.780712629
0.446117119,0.434637855,0.361751746,0.776073055,0.806797958,0.738861341,0.829667497,0.780712629
0.643056595,0.429614719,0.698237453,0.626925485,0.806797958,0.738861341,0.829667497,0.780712629
0.417227372,0.527599183,0.703997209,0.739957137,0.792426734,0.703125,0.792189992,0.655415171
0.696047648,0.529468202,0.623430024,0.605985845,0.792426734,0.703125,0.792189992,0.655415171
0.426597388,0.519238437,0.470295056,0.711124402,0.792426734,0.703125,0.792189992,0.655415171
0.273325359,0.516185706,0.284988038,0.420379785,0.792426734,0.703125,0.792189992,0.655415171
0.349369518,0.527200459,0.321708034,0.341980662,0.792426734,0.703125,0.792189992,0.655415171
0.536258971,0.527898226,0.50002492,0.428927432,0.792426734,0.703125,0.792189992,0.655415171
0.348297947,0.503414075,0.329009669,0.525780004,0.792426734,0.703125,0.792189992,0.655415171
0.503264553,0.528969797,0.432117225,0.500236742,0.792426734,0.703125,0.792189992,0.655415171
0.464987041,0.526178728,0.376869019,0.652038477,0.792426734,0.703125,0.792189992,0.655415171
0.394687002,0.510005482,0.475814892,0.662554825,0.792426734,0.703125,0.792189992,0.655415171
0.374925239,0.533966308,0.411894438,0.692882775,0.792426734,0.703125,0.792189992,0.655415171
0.484250399,0.507650518,0.462283194,0.690291069,0.792426734,0.703125,0.792189992,0.655415171
0.264266846,0.509170654,0.278471392,0.401465311,0.792426734,0.703125,0.792189992,0.655415171
0.342018042,0.506167763,0.316337719,0.393465909,0.792426734,0.703125,0.792189992,0.655415171
0.42582486,0.534589314,0.584853469,0.580965909,0.792426734,0.703125,0.792189992,0.655415171
0.334703947,0.522739733,0.328710626,0.733303429,0.792426734,0.703125,0.792189992,0.655415171
0.533754486,0.528022827,0.634357556,0.667887759,0.792426734,0.703125,0.792189992,0.655415171
0.556506679,0.534626695,0.39550937,0.314568381,0.792426734,0.703125,0.792189992,0.655415171
0.62404057,0.521892444,0.505607057,0.572692384,0.792426734,0.703125,0.792189992,0.655415171
0.666704047,0.533754486,0.739595793,0.426485247,0.792426734,0.703125,0.792189992,0.655415171
0.60057815,0.524322169,0.483465411,0.408667265,0.792426734,0.703125,0.792189992,0.655415171
0.43753738,0.516409988,0.465522827,0.59080941,0.792426734,0.703125,0.792189992,0.655415171
0.476724482,0.531449362,0.544781699,0.571870016,0.792426734,0.703125,0.792189992,0.655415171
0.652437201,0.536545554,0.408742026,0.495314992,0.792426734,0.703125,0.792189992,0.655415171
0.436914374,0.528546152,0.4550314,0.580641946,0.792426734,0.703125,0.792189992,0.655415171
0.67573764,0.5331564,0.483702153,0.580866228,0.792426734,0.703125,0.792189992,0.655415171
0.604104366,0.5292813,0.430148525,0.585725678,0.792426734,0.703125,0.792189992,0.655415171
0.43647827,0.529542963,0.440590112,0.72555323,0.792426734,0.703125,0.792189992,0.655415171
0.637746711,0.531711025,0.716606858,0.477048445,0.792426734,0.703125,0.792189992,0.655415171
0.392595257,0.49572148,0.591940227,0.616956319,0.645145331,0.625808691,0.634093118,0.691884695
0.572248937,0.497559098,0.501774513,0.56540709,0.645145331,0.625808691,0.634093118,0.691884695
0.47113324,0.49721202,0.579911148,0.634928628,0.645145331,0.625808691,0.634093118,0.691884695
0.401818687,0.510580188,0.397580554,0.563476077,0.645145331,0.625808691,0.634093118,0.691884695
0.505061023,0.493145533,0.466874913,0.431343001,0.645145331,0.625808691,0.634093118,0.691884695
0.636080926,0.5106597,0.65670617,0.515532669,0.645145331,0.625808691,0.634093118,0.691884695
0.452484445,0.499878838,0.411057261,0.603764845,0.645145331,0.625808691,0.634093118,0.691884695
0.591543927,0.503328159,0.529533149,0.593910366,0.645145331,0.625808691,0.634093118,0.691884695
0.611582295,0.508201128,0.43681042,0.623801951,0.645145331,0.625808691,0.634093118,0.691884695
0.453163455,0.493500183,0.445197077,0.727814168,0.645145331,0.625808691,0.634093118,0.691884695
0.425587823,0.505861194,0.491617129,0.644182348,0.645145331,0.625808691,0.634093118,0.691884695
0.420613886,0.495524592,0.419296253,0.62448601,0.645145331,0.625808691,0.634093118,0.691884695
0.403862027,0.505419459,0.399664281,0.383840067,0.645145331,0.625808691,0.634093118,0.691884695
0.392301188,0.497729481,0.389121957,0.436382568,0.645145331,0.625808691,0.634093118,0.691884695
0.426467507,0.497082024,0.546329181,0.619119559,0.645145331,0.625808691,0.634093118,0.691884695
0.391742077,0.49771055,0.389185062,0.559919478,0.645145331,0.625808691,0.634093118,0.691884695
0.498202769,0.496182146,0.594882183,0.637326619,0.645145331,0.625808691,0.634093118,0.691884695
0.571735262,0.494974316,0.487010463,0.429158305,0.645145331,0.625808691,0.634093118,0.691884695
0.576824051,0.495602842,0.513263413,0.466924135,0.645145331,0.625808691,0.634093118,0.691884695
0.648573196,0.467315386,0.683298626,0.459774336,0.645145331,0.625808691,0.634093118,0.691884695
0.644246715,0.508451024,0.462698623,0.576581727,0.645145331,0.625808691,0.634093118,0.691884695
0.366606086,0.448106218,0.484189668,0.609673999,0.645145331,0.625808691,0.634093118,0.691884695
0.395113147,0.498513246,0.573683945,0.529646738,0.645145331,0.625808691,0.634093118,0.691884695
0.664166446,0.511050951,0.505838476,0.450930799,0.645145331,0.625808691,0.634093118,0.691884695
0.413455252,0.497209496,0.489429909,0.466637638,0.645145331,0.625808691,0.634093118,0.691884695
0.529810811,0.506350889,0.583037371,0.471865258,0.645145331,0.625808691,0.634093118,0.691884695
0.611525501,0.496347481,0.402418184,0.418932768,0.645145331,0.625808691,0.634093118,0.691884695
0.443687605,0.496428256,0.436694307,0.594993248,0.645145331,0.625808691,0.634093118,0.691884695
0.535075032,0.499631467,0.640119647,0.593466106,0.645145331,0.625808691,0.634093118,0.691884695
0.614769384,0.478886817,0.562748893,0.671936759,0.695821198,0.64359082,0.723947963,0.71743774
0.537315373,0.482109424,0.497535216,0.628343339,0.695821198,0.64359082,0.723947963,0.71743774
0.615283887,0.484576065,0.50227347,0.688437992,0.695821198,0.64359082,0.723947963,0.71743774
0.399566109,0.486647077,0.374908987,0.588379298,0.695821198,0.64359082,0.723947963,0.71743774
0.39953639,0.478702933,0.375159737,0.367148727,0.695821198,0.64359082,0.723947963,0.71743774
0.40711091,0.48146676,0.475036405,0.574805343,0.695821198,0.64359082,0.723947963,0.71743774
0.588210274,0.48213357,0.450752623,0.564045365,0.695821198,0.64359082,0.723947963,0.71743774
0.478558055,0.480701507,0.425972912,0.608090136,0.695821198,0.64359082,0.723947963,0.71743774
0.350266724,0.480679218,0.461241419,0.600389313,0.695821198,0.64359082,0.723947963,0.71743774
0.61257764,0.478340738,0.623213171,0.690724464,0.695821198,0.64359082,0.723947963,0.71743774
0.57124283,0.481173289,0.426171654,0.64168326,0.695821198,0.64359082,0.723947963,0.71743774
0.367941841,0.476399744,0.408864305,0.69065574,0.695821198,0.64359082,0.723947963,0.71743774
0.363322461,0.481680362,0.491448483,0.331259844,0.695821198,0.64359082,0.723947963,0.71743774
0.52650896,0.48073494,0.505113451,0.482718654,0.695821198,0.64359082,0.723947963,0.71743774
0.453471871,0.477566198,0.588687628,0.536687569,0.695821198,0.64359082,0.723947963,0.71743774
0.360950548,0.475419032,0.404207777,0.656917739,0.695821198,0.64359082,0.723947963,0.71743774
0.612789385,0.480365315,0.58714412,0.5946462,0.695821198,0.64359082,0.723947963,0.71743774
0.590506033,0.482193007,0.346902954,0.35978038,0.695821198,0.64359082,0.723947963,0.71743774
0.612120717,0.481955259,0.467025395,0.411368094,0.695821198,0.64359082,0.723947963,0.71743774
0.576835493,0.477724078,0.671333101,0.52868213,0.695821198,0.64359082,0.723947963,0.71743774
0.523401513,0.479284303,0.387160465,0.606879105,0.695821198,0.64359082,0.723947963,0.71743774
0.644859431,0.487880398,0.44163831,0.648800856,0.695821198,0.64359082,0.723947963,0.71743774
0.565481144,0.487293456,0.470697495,0.453438438,0.695821198,0.64359082,0.723947963,0.71743774
0.336492169,0.48141661,0.364490772,0.404454813,0.695821198,0.64359082,0.723947963,0.71743774
0.516231909,0.482222726,0.396716842,0.411007757,0.695821198,0.64359082,0.723947963,0.71743774
0.478050982,0.47991025,0.497440489,0.414248938,0.695821198,0.64359082,0.723947963,0.71743774
0.463990386,0.481661788,0.395522527,0.399770424,0.695821198,0.64359082,0.723947963,0.71743774
0.440018648,0.479698505,0.38866311,0.659718714,0.695821198,0.64359082,0.723947963,0.71743774
0.646232057,0.481776947,0.672555277,0.629476359,0.695821198,0.64359082,0.723947963,0.71743774
0.549107143,0.569444444,0.671130952,0.763392857,0.771329365,0.682043651,0.722718254,0.689980159
0.727678571,0.449900794,0.616071429,0.468253968,0.771329365,0.682043651,0.722718254,0.689980159
0.451884921,0.543650794,0.540178571,0.745535714,0.771329365,0.682043651,0.722718254,0.689980159
0.695436508,0.508928571,0.675099206,0.535218254,0.771329365,0.682043651,0.722718254,0.689980159
0.59375,0.438492063,0.715277778,0.637896825,0.771329365,0.682043651,0.722718254,0.689980159
0.680555556,0.556547619,0.668650794,0.628968254,0.771329365,0.682043651,0.722718254,0.689980159
0.760912698,0.54265873,0.703373016,0.375496032,0.771329365,0.682043651,0.722718254,0.689980159
0.696924603,0.548611111,0.668650794,0.613095238,0.771329365,0.682043651,0.722718254,0.689980159
0.520337302,0.471230159,0.516865079,0.748015873,0.771329365,0.682043651,0.722718254,0.689980159
0.478670635,0.473214286,0.542162698,0.44593254,0.771329365,0.682043651,0.722718254,0.689980159
0.405753968,0.518849206,0.60218254,0.381448413,0.771329365,0.682043651,0.722718254,0.689980159
0.423115079,0.40625,0.562003968,0.42906746,0.771329365,0.682043651,0.722718254,0.689980159
0.440972222,0.479166667,0.44593254,0.29265873,0.771329365,0.682043651,0.722718254,0.689980159
0.304563492,0.65327381,0.331845238,0.308531746,0.771329365,0.682043651,0.722718254,0.689980159
0.576884921,0.570436508,0.631944444,0.635416667,0.771329365,0.682043651,0.722718254,0.689980159
0.470238095,0.514880952,0.53125,0.328869048,0.771329365,0.682043651,0.722718254,0.689980159
0.546130952,0.543650794,0.702876984,0.455853175,0.771329365,0.682043651,0.722718254,0.689980159
0.586309524,0.427579365,0.669146825,0.492559524,0.771329365,0.682043651,0.722718254,0.689980159
0.703869048,0.473710317,0.648809524,0.420138889,0.771329365,0.682043651,0.722718254,0.689980159
0.617559524,0.495535714,0.691964286,0.276289683,0.771329365,0.682043651,0.722718254,0.689980159
0.650793651,0.514880952,0.666666667,0.703373016,0.771329365,0.682043651,0.722718254,0.689980159
0.632936508,0.540674603,0.740079365,0.745535714,0.771329365,0.682043651,0.722718254,0.689980159
0.740079365,0.504960317,0.69890873,0.490575397,0.771329365,0.682043651,0.722718254,0.689980159
0.618551587,0.500496032,0.584821429,0.219742063,0.771329365,0.682043651,0.722718254,0.689980159
0.560019841,0.512400794,0.691964286,0.235615079,0.771329365,0.682043651,0.722718254,0.689980159
0.481646825,0.557539683,0.657242063,0.442956349,0.771329365,0.682043651,0.722718254,0.689980159
0.691964286,0.574900794,0.595734127,0.19593254,0.771329365,0.682043651,0.722718254,0.689980159
0.657738095,0.55406746,0.629960317,0.390376984,0.771329365,0.682043651,0.722718254,0.689980159
0.628472222,0.513888889,0.665178571,0.76140873,0.771329365,0.682043651,0.722718254,0.689980159
0.482954545,0.320454545,0.313636364,0.756818182,0.7875,0.747727273,0.825,0.831818182
0.569318182,0.602272727,0.722727273,0.252272727,0.7875,0.747727273,0.825,0.831818182
0.569318182,0.422727273,0.809090909,0.618181818,0.7875,0.747727273,0.825,0.831818182
0.373863636,0.552272727,0.395454545,0.572727273,0.7875,0.747727273,0.825,0.831818182
0.527272727,0.6,0.461363636,0.701136364,0.7875,0.747727273,0.825,0.831818182
0.596590909,0.761363636,0.565909091,0.679545455,0.7875,0.747727273,0.825,0.831818182
0.444318182,0.718181818,0.588636364,0.256818182,0.7875,0.747727273,0.825,0.831818182
0.329545455,0.530681818,0.481818182,0.652272727,0.7875,0.747727273,0.825,0.831818182
0.502272727,0.457954545,0.577272727,0.715909091,0.7875,0.747727273,0.825,0.831818182
0.306818182,0.586363636,0.35,0.238636364,0.7875,0.747727273,0.825,0.831818182
0.565909091,0.351136364,0.520454545,0.722727273,0.7875,0.747727273,0.825,0.831818182
0.711363636,0.534090909,0.577272727,0.2,0.7875,0.747727273,0.825,0.831818182
0.271590909,0.586363636,0.325,0.355681818,0.7875,0.747727273,0.825,0.831818182
0.520454545,0.542045455,0.575,0.357954545,0.7875,0.747727273,0.825,0.831818182
0.673863636,0.821590909,0.654545455,0.204545455,0.7875,0.747727273,0.825,0.831818182
0.432954545,0.629545455,0.406818182,0.163636364,0.7875,0.747727273,0.825,0.831818182
0.728409091,0.734090909,0.636363636,0.184090909,0.7875,0.747727273,0.825,0.831818182
0.664772727,0.293181818,0.538636364,0.936363636,0.7875,0.747727273,0.825,0.831818182
0.482954545,0.754545455,0.572727273,0.772727273,0.7875,0.747727273,0.825,0.831818182
0.678409091,0.7125,0.445454545,0.172727273,0.7875,0.747727273,0.825,0.831818182
0.345454545,0.734090909,0.488636364,0.626136364,0.7875,0.747727273,0.825,0.831818182
0.584090909,0.534090909,0.538636364,0.729545455,0.7875,0.747727273,0.825,0.831818182
0.663636364,0.429545455,0.518181818,0.229545455,0.7875,0.747727273,0.825,0.831818182
