HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.410281932,0.584303445,0.560085844,0.280782952,0.312099231,0.396693264,0.260226566,0.762547395
0.482383782,0.597271418,0.591923049,0.531504773,0.312099231,0.396693264,0.260226566,0.762547395
0.292292561,0.596985867,0.277824573,0.355641707,0.312099231,0.396693264,0.260226566,0.762547395
0.449090925,0.598423308,0.444560852,0.316836977,0.312099231,0.396693264,0.260226566,0.762547395
0.490238763,0.586825361,0.416188617,0.298749232,0.312099231,0.396693264,0.260226566,0.762547395
0.544049262,0.592421892,0.367739853,0.471866822,0.312099231,0.396693264,0.260226566,0.762547395
0.39666498,0.593885293,0.547430931,0.520586414,0.312099231,0.396693264,0.260226566,0.762547395
0.502516492,0.59560538,0.402790187,0.531665178,0.312099231,0.396693264,0.260226566,0.762547395
0.416451696,0.520216011,0.511184925,0.51791533,0.312099231,0.396693264,0.260226566,0.762547395
0.317690143,0.590824627,0.507153888,0.478647208,0.312099231,0.396693264,0.260226566,0.762547395
0.384958934,0.596434137,0.421695453,0.475380031,0.312099231,0.396693264,0.260226566,0.762547395
0.333975662,0.592642932,0.311255363,0.407653467,0.312099231,0.396693264,0.260226566,0.762547395
0.495267902,0.555517781,0.431583315,0.431953284,0.345575626,0.35247004,0.290680292,0.715539179
0.487248584,0.47012004,0.424783893,0.395576376,0.345575626,0.35247004,0.290680292,0.715539179
0.372248359,0.516966058,0.440932521,0.432193264,0.345575626,0.35247004,0.290680292,0.715539179
0.479549238,0.453991411,0.479989201,0.516536094,0.345575626,0.35247004,0.290680292,0.715539179
0.518215952,0.47164991,0.5447037,0.432683222,0.345575626,0.35247004,0.290680292,0.715539179
0.443782279,0.524065454,0.4011759,0.317643,0.345575626,0.35247004,0.290680292,0.715539179
0.429423499,0.474404676,0.506146978,0.529619982,0.345575626,0.35247004,0.290680292,0.715539179
0.436422904,0.329731973,0.463050641,0.384127349,0.345575626,0.35247004,0.290680292,0.715539179
0.639350655,0.467160291,0.425693816,0.538109261,0.345575626,0.35247004,0.290680292,0.715539179
0.384627307,0.662503687,0.433133184,0.533634641,0.345575626,0.35247004,0.290680292,0.715539179
0.390246829,0.359449447,0.516686082,0.393511552,0.345575626,0.35247004,0.290680292,0.715539179
0.52400546,0.452631526,0.488518476,0.586520146,0.345575626,0.35247004,0.290680292,0.715539179
0.414014809,0.58200053,0.472299855,0.281081108,0.345575626,0.35247004,0.290680292,0.715539179
0.442162416,0.461830744,0.438987686,0.280131189,0.345575626,0.35247004,0.290680292,0.715539179
0.569941555,0.344170745,0.621957134,0.394656454,0.345575626,0.35247004,0.290680292,0.715539179
0.559742422,0.388596969,0.552753016,0.575941045,0.345575626,0.35247004,0.290680292,0.715539179
0.375388092,0.266957309,0.308428784,0.280571151,0.345575626,0.35247004,0.290680292,0.715539179
0.595689366,0.390536804,0.571481424,0.528425084,0.345575626,0.35247004,0.290680292,0.715539179
0.378067864,0.412724918,0.306453951,0.298839599,0.345575626,0.35247004,0.290680292,0.715539179
0.355339796,0.439732623,0.386477149,0.300779434,0.345575626,0.35247004,0.290680292,0.715539179
0.466200373,0.247778939,0.445047171,0.468800152,0.345575626,0.35247004,0.290680292,0.715539179
